,item_id,item_name,developer,user_id,playtime_forever,recommend,sentiment_score,posted_year,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting
49454,40800,Super Meat Boy,Team Meat,Hexeus,84,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416527,382490,Relic Hunters Zero,Rogue Snail,djnemonic,55,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524446,227600,Castle of Illusion,"SEGA Studios Australia,Feral Interactive (Mac)",Letachal,23,True,2,2013,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
822811,57300,Amnesia: The Dark Descent,Frictional Games,3xotic26,49,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
887609,250400,How to Survive,Eko Software,CaptainAwesomeSK,31,True,2,2014,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
362076,107410,Arma 3,Bohemia Interactive,Mr_ISH,77,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125168,346290,Penumbra: Necrologue,CounterCurrent Games,76561198000000222,1,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59835,40800,Super Meat Boy,Team Meat,mutatedwombat,1,True,0,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748738,105450,Age of Empires® III: Complete Collection,Ensemble Studios,76561198041199233,34,True,2,2014,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871737,207140,SpeedRunners,DoubleDutch Games,76561198058892911,89,True,2,2015,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
654862,35460,The Ball,Teotl Studios,JackPipsam,65,True,2,2011,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228173,233450,Prison Architect,Introversion Software,peroxicide,36,False,2,2015,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127233,415420,Nyan Cat: Lost In Space,isTom Games Kft.,stirlingsilverfilms,16,True,2,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58263,242530,The Chaos Engine,"Abstraction Games,The Bitmap Brothers",msoles7,17,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874731,300,Day of Defeat: Source,Valve,sexysob,85,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503984,341120,Glorkian Warrior: The Trials Of Glork,Pixeljam,richbags12,7,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472295,8980,Borderlands,Gearbox Software,ghostlybug22,2,True,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966541,404410,Endless Sky,Michael Zahniser,chicken_tonight,55,True,2,2015,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
830234,237870,Planet Explorers,Pathea Games,DarkDwaler,94,True,2,2015,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421477,253790,rymdkapsel,grapefrukt games,Axetothehead,53,True,0,2015,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256728,304930,Unturned,Smartly Dressed Games,76561198032651953,49,True,2,2014,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548975,215510,Rocketbirds: Hardboiled Chicken,Ratloop Asia,napoleoninrags,23,True,2,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571617,264200,One Finger Death Punch,Silver Dollar Games,holty07,77,True,2,2012,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019740,248820,Risk of Rain,"Hopoo Games, LLC",76561198070991782,72,True,2,2013,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502444,72400,Clones,Tomkorp Computer Solutions Inc.,onimasa803,10,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
941750,200210,Realm of the Mad God,Wild Shadow Studios,76561198079890309,8,True,2,2014,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
429538,1250,Killing Floor,Tripwire Interactive,76561198062385314,93,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53734,231040,Beatbuddy: Tale of the Guardians,Threaks,krisx,23,True,2,2015,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192185,297270,Exodus Wars: Fractured Empire,Membraine Studios,76561198024997743,33,True,0,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192888,230410,Warframe,Digital Extremes,76561198069066120,26,True,2,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728512,92800,SpaceChem,Zachtronics,gxsm,6,True,2,2012,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744588,242720,GunZ 2: The Second Duel,"Masangsoft, Inc.",76561198037228389,11,False,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993867,8190,Just Cause 2,Avalanche Studios,76561198052851877,22,True,0,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61435,314020,Morphopolis,"Dan  Walters,Ceri Williams",Nipsey,97,True,2,2014,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855750,63380,Sniper Elite V2,Rebellion,60324133769,17,True,2,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503545,254700,resident evil 4 / biohazard 4,Capcom,76561198023478539,14,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108653,70,Half-Life,Valve,Frenzieddd,16,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493892,232010,Euro Truck Simulator,SCS Software,bbl4d352,8,True,2,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53065,296470,Mount Your Friends,Stegersaurus Software Inc.,76561197983745201,92,True,2,2015,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902623,231040,Beatbuddy: Tale of the Guardians,Threaks,memes2k18,60,False,0,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722982,295690,PARTICLE MACE,Andy Wallace,76561198058988942,81,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
612923,266210,One Way Heroics,Smoking WOLF,funkymeme,25,True,2,2014,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689813,325150,Run or Die,Team Flow,shadowxskills,15,True,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572977,333120,Inside The Gear,Mykhail Konokh,Terminally-Chill,55,True,2,2015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681918,8190,Just Cause 2,Avalanche Studios,76561198065420140,91,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
924212,304050,Trove,Trion Worlds,jarradmcj,42,True,2,2014,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
136523,400,Portal,Valve,TehMLGPanda,38,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996857,221910,The Stanley Parable,Galactic Cafe,Cryotechnic68,87,True,2,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1014554,371420,Teddy Floppy Ear - The Race,Forever Entertainment S. A.,Rdmsco11,23,True,2,2014,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
884287,317470,Cubic Castles,Cosmic Cow LLC,Wolfrexicorn,59,True,2,2014,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
679215,331440,bit Dungeon II,KintoGames,76561198049711406,35,True,2,2014,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302032,201480,Serious Sam: The Random Encounter,"Vlambeer,Croteam",OfficialVinyldash,4,True,2,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849554,253490,CABAL Online,ESTsoft Corp.,Lotharrock,23,True,2,2015,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
559391,323370,TERA,"Bluehole, Inc.",scream21,96,True,2,2013,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
408843,211400,Deadlight,"Tequila Works, S.L.",DontCareForURL,21,True,0,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1156030,250420,8BitMMO,Archive Entertainment,maxxgame,3,True,0,2014,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
814791,363970,Clicker Heroes,Playsaurus,76561198084543444,81,True,2,2015,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519720,214340,Deponia,Daedalic Entertainment,jarjarjake,35,False,2,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
939327,431240,Golf With Your Friends,Blacklight Interactive,76561198092005436,93,True,2,2014,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576879,48000,LIMBO,Playdead,76561198083176167,99,True,2,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220573,285900,Gang Beasts,Boneloaf,quillomanar,80,True,2,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
888683,313340,Mountain,David OReilly,dotasupimpa,69,True,2,2014,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961318,285900,Gang Beasts,Boneloaf,MrEdIsAHorse,35,True,2,2014,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509483,220660,StarDrive,Zero Sum Games,vaughan,37,True,0,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29148,417860,Emily is Away,Kyle Seeley,76561198060787863,35,True,2,2014,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1219072,209870,Blacklight: Retribution,Hardsuit Labs,ComputerTheGamer,12,False,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905302,311820,RC Mini Racers,Decane,lordoftheguppies,95,True,2,2014,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854848,236110,Dungeon Defenders II,Trendy Entertainment,76561198026614455,97,True,2,2014,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137074,203290,America's Army: Proving Grounds,U.S. Army,76561198046584688,58,True,2,2015,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77170,70600,Worms Ultimate Mayhem,Team17 Digital Ltd,eeeeeeeeeltruT,64,True,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922438,286080,Thinking with Time Machine,Stridemann,iamericcartman,69,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
741945,33910,Arma 2,Bohemia Interactive,gatorgolfing,8,True,2,2015,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117317,12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,kodell,54,False,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110990,11340,Larva Mortus,Meridian4,goi17,20,True,0,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129956,283290,Nosferatu: The Wrath of Malachi,Idol FX,TheZomyo,43,True,0,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
639509,236370,Interstellar Marines,Zero Point Software,johnvu3,1,True,2,2014,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124128,367670,Controller Companion,Koga Tech Limited,mysterd,1,True,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
795075,355840,Survarium,Vostok Games,heavykiinthesandvichborn,24,True,2,2015,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
506608,232090,Killing Floor 2,Tripwire Interactive,76561198066279729,31,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816435,42910,Magicka,Arrowhead Game Studios,ndrss,53,True,2,2014,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,21100,F.E.A.R. 3,Day 1 Studios,76561198001688490,51,False,0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568235,274250,OlliOlli,"Roll7,General Arcade",alasdair2013,20,True,0,2014,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153377,220780,Thomas Was Alone,Bithell Games,Haelnorr,54,True,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817143,207610,The Walking Dead,Telltale Games,piepai,75,True,2,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327327,2600,Vampire: The Masquerade - Bloodlines,Troika Games,biendeo,41,False,0,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515832,265690,NaissanceE,Limasse Five,Phoenix883,3,False,0,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195828,41100,Hammerfight,Konstantin Koshutin,SenorcThePie,1,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087114,301520,Robocraft,Freejam,76561198043401883,11,True,2,2015,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1097330,375950,Viridi,Ice Water Games,Unskillful_killer,3,True,2,2013,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291567,292570,Chompy Chomp Chomp,Utopian World of Sandwiches,Swahboo,92,False,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63293,22300,Fallout 3,Bethesda Game Studios,protatoSTALKER,2,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278024,227380,Dragon's Lair,Digital Leisure Inc.,tankmannz,64,True,0,2014,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1068643,224260,No More Room in Hell,No More Room in Hell Team,trumpsupporter,92,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161929,235400,King’s Bounty: Legions,Nival,PingazForDays,35,True,2,2013,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
257360,12690,Hunting Unlimited 2010,,aeternum_solus,41,False,2,2014,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547249,231310,MirrorMoon EP,Santa Ragione,Smeegan,77,False,0,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872203,1250,Killing Floor,Tripwire Interactive,76561198070997482,32,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518524,223710,Cry of Fear,Team Psykskallar,76561198010616979,41,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
987762,109600,Neverwinter,Cryptic Studios,danebuchanan,13,True,2,2015,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
77965,206190,Gunpoint,Suspicious Developments,wagzy,91,True,2,2014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587521,283370,Marine Sharpshooter II: Jungle Warfare,Jarhead Games,JUEJUEhue,1,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173676,301520,Robocraft,Freejam,Leafthefur,76,True,2,2015,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
766790,225840,Sven Co-op,Sven Co-op Team,golffwangg,100,True,2,2012,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323679,216150,MapleStory,Nexon,76561198047694111,1,False,0,2015,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291401,269210,Hero Siege,"Elias Viglione,Jussi Kukkonen",Swahboo,49,True,0,2014,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
667011,247080,Crypt of the NecroDancer,Brace Yourself Games,TheKazimir,28,True,2,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783403,314250,Jet Gunner,Sinclair Strange,pajelder,75,False,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242336,620,Portal 2,Valve,kazanmor,42,True,2,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
725297,380600,Fishing Planet,Fishing Planet LLC,danielsanger,5,True,2,2014,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929141,295690,PARTICLE MACE,Andy Wallace,ethanol10,70,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427323,438040,Shakes and Fidget,Playa Games GmbH,DXLfore,1,True,0,2014,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1211655,442080,Riders of Icarus,WeMade,76561198080345478,40,True,0,2014,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21209,352460,Dead Realm,Section Studios,76561198079765149,9,False,2,2014,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51726,246680,Secrets of Rætikon,Broken Rules,cyberjepp,24,True,2,2014,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
997316,219150,Hotline Miami,Dennaton Games,76561198047513395,1,False,0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015699,313340,Mountain,David OReilly,def10rd,13,False,0,2015,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260648,214490,Alien: Isolation,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",SKSG,10,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85072,222730,Reus,Abbey Games,76561198045884541,8,False,2,2014,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202924,357300,Snakebird,Noumenon Games,cocacolax12,15,True,2,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818286,347940,Forsaken Isle,Smoodlez,sunstudios,29,True,2,2015,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
254983,3410,Heavy Weapon Deluxe,"PopCap Games, Inc.",The-Dunktown-Express,85,True,2,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452012,286080,Thinking with Time Machine,Stridemann,aetheling,7,True,2,2013,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491787,9480,Saints Row 2,Volition,76561198043070022,56,True,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276721,312990,The Expendabros,Free Lives,maverick1126,7,True,2,2014,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474467,282800,100% Orange Juice,Orange_Juice,76561198028115830,9,True,0,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210070,346010,Besiege,Spiderling Studios,H34sh0t_R3kt,63,True,2,2014,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1116508,299360,Block N Load,"Jagex,Artplant",companothemuslim,71,True,0,2013,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
757397,234710,Poker Night 2,Telltale Games,76561198085748969,1,True,2,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922027,303390,Dead Bits,Microblast Games,76561198101401653,1,True,2,2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464278,221260,Little Inferno,Tomorrow Corporation,NonoNoNo890,95,True,2,2013,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556935,109600,Neverwinter,Cryptic Studios,76561198035136974,59,False,2,2015,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
339633,397100,MachineCraft,G2CREW,Shredderman962,3,False,2,2014,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1108304,223470,POSTAL 2,Running With Scissors,76561198119452104,20,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
970714,224260,No More Room in Hell,No More Room in Hell Team,ttaM5450151,3,True,2,2015,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021041,310380,Fractured Space,Edge Case Games Ltd.,Night_Magnus,92,True,2,2014,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636423,6980,Thief: Deadly Shadows,Ion Storm,Nishimura,18,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546646,341720,Among Ripples,Eat Create Sleep,326759263846544,4,False,2,2014,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960597,99900,Spiral Knights,Grey Havens,brendoboy,1,True,2,2014,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
981863,33910,Arma 2,Bohemia Interactive,Smithies,60,True,2,2014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160126,404410,Endless Sky,Michael Zahniser,therealsupah,34,True,2,2014,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1147689,266430,Anarchy Arcade,Elijah Newman-Gomez,NoOneYouLike,21,True,2,2014,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
540810,307010,Northmark: Hour of the Wolf,Rake in Grass,Calesti,41,True,0,2013,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84952,209270,Hero Academy,Robot Entertainment,76561198045884541,9,False,0,2014,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,222940,THE KING OF FIGHTERS XIII STEAM EDITION,SNK CORPORATION,youareTERRIBLE,75,True,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197544,355840,Survarium,Vostok Games,76561198058405866,13,False,2,2015,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
403999,224960,Tomb Raider I,Core Design,76561197996524718,5,True,2,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337353,3920,Sid Meier's Pirates!,Firaxis Games,76561198045316180,51,True,2,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487545,65700,Arma 2: British Armed Forces,Bohemia Interactive,76561198056415993,3,True,2,2014,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145175,204030,Fable - The Lost Chapters,Lionhead Studios,icantwait,53,True,2,2011,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
728715,302670,Call to Arms,Digitalmindsoft,76561198058107016,68,True,2,2013,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
536086,115100,Costume Quest,Double Fine Productions,yookobz,98,True,2,2015,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401334,239120,FINAL FANTASY III,Square Enix,phrostb,95,True,2,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139707,245170,Skullgirls,Lab Zero Games,DANKWEEDAYEM8,31,True,2,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202810,235800,Audiosurf 2,Dylan Fitterer,barren_cookie,80,True,0,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928439,71250,Sonic Adventure DX,SEGA,Ratchet719,9,True,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504523,375460,16bit Trader,Forever Entertainment S. A.,richbags12,62,True,2,2014,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695457,207430,"Hack, Slash, Loot",David Williamson,76561198045771425,33,False,2,2014,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528818,214560,Mark of the Ninja,Klei Entertainment,agent_tarm,52,True,2,2015,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
639384,63380,Sniper Elite V2,Rebellion,Crackleking76,10,True,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56655,495910,Dungeon Fighter Online,Neople,MatthewW7,12,True,2,2014,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
68390,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Crows Crows Crows,76561198084519825,93,True,0,2014,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442868,63500,Swords and Soldiers HD,Ronimo Games,wyvaud,20,False,0,2014,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126697,346900,AdVenture Capitalist,Hyper Hippo Games,LLARb,1,True,2,2015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
